Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Account_2237_N,94554703,Site_D561,Prospect,Finance,7463487.0,Warm,+1-5394318141,+1-5122425128,https://www.qjcirtfw.com,NXT,Private,444.0
Account_8202_A,54107253,Site_J737,Customer,Retail,9803794.0,Hot,+1-7233505826,+1-8854491413,https://www.vuxavqlo.com,TGV,Subsidiary,448.0
Account_5827_A,29350708,Site_T822,Partner,Technology,5889445.0,Warm,+1-6465944876,+1-2260405048,https://www.yesruvyt.com,FUA,Private,840.0
Account_1794_E,18566423,Site_M615,Partner,Finance,8872730.0,Hot,+1-6876248548,+1-4906711066,https://www.ectpbouj.com,MEN,Subsidiary,34.0
Account_2671_S,50885878,Site_W101,Partner,Technology,2674760.0,Cold,+1-5581729552,+1-2318568418,https://www.lqpryloi.com,BMF,Private,878.0
Account_9175_B,5503276,Site_S484,Partner,Finance,5409425.0,Cold,+1-3187240469,+1-8743159368,https://www.ruijfigg.com,OIT,Private,143.0
Account_9317_D,91628750,Site_X441,Customer,Retail,1835962.0,Cold,+1-0337955487,+1-3185593638,https://www.oudqfxel.com,PWU,Public,249.0
Account_3059_S,9491902,Site_S458,Partner,Retail,5736566.0,Warm,+1-5753329384,+1-1138560525,https://www.mznnxxri.com,TZH,Public,894.0
Account_7733_C,47506304,Site_G966,Partner,Technology,6197889.0,Warm,+1-0064725454,+1-5223036848,https://www.bgffyjsy.com,MTF,Private,378.0
Account_1984_V,53214270,Site_R110,Prospect,Technology,1017733.0,Hot,+1-0321805185,+1-3093119725,https://www.vyhiceuv.com,JJK,Public,522.0
Account_9485_B,65231394,Site_F391,Partner,Healthcare,8205995.0,Hot,+1-4440149563,+1-7469875930,https://www.auaywxbq.com,MZF,Subsidiary,885.0
Account_6055_N,6274881,Site_C295,Prospect,Finance,8444724.0,Warm,+1-9840087214,+1-6991994590,https://www.xvtwlqsb.com,MMV,Subsidiary,830.0
Account_5795_N,10617068,Site_P959,Customer,Retail,2618747.0,Cold,+1-2400204518,+1-5584133520,https://www.eqgpyajh.com,MOC,Private,119.0
Account_9520_H,75932937,Site_E673,Partner,Technology,6389914.0,Cold,+1-3216616249,+1-2294542090,https://www.btwjluul.com,WOG,Subsidiary,573.0
Account_9514_M,6045001,Site_Y595,Prospect,Technology,8450491.0,Hot,+1-4284650625,+1-4305398701,https://www.leqdiofl.com,QZZ,Public,504.0
Account_4462_W,90176734,Site_F837,Partner,Healthcare,4932956.0,Cold,+1-1592621311,+1-6590287208,https://www.sohpxxot.com,HOQ,Public,437.0
Account_7743_R,80452957,Site_D804,Partner,Technology,3911673.0,Warm,+1-1933287609,+1-7283307146,https://www.nmndlhim.com,PFG,Public,693.0
Account_7136_K,10448926,Site_L943,Partner,Finance,7178764.0,Cold,+1-2620718611,+1-7223014433,https://www.nmhzfnar.com,RIC,Subsidiary,260.0
Account_4013_V,978586,Site_E567,Partner,Technology,3825719.0,Warm,+1-5692104118,+1-1013774845,https://www.ptylyjbo.com,DAX,Subsidiary,715.0
Account_6782_T,73583814,Site_G749,Prospect,Finance,3787272.0,Warm,+1-2283376552,+1-1367059275,https://www.qwrovsap.com,HMP,Subsidiary,936.0
Account_1876_Z,12848870,Site_B834,Customer,Healthcare,1267384.0,Cold,+1-7954211228,+1-7947083074,https://www.fhzujhtf.com,IMR,Public,938.0
Account_2258_D,63251561,Site_B185,Customer,Finance,795747.0,Warm,+1-5728900333,+1-1656472019,https://www.rmupicij.com,AVM,Private,776.0
Account_1879_P,72924421,Site_G343,Partner,Finance,5908939.0,Cold,+1-4028408306,+1-3191552671,https://www.lccpuvvz.com,HWV,Public,834.0
Account_5404_X,59852279,Site_L892,Prospect,Healthcare,5932557.0,Warm,+1-0592945748,+1-2965951528,https://www.cqjqhrtr.com,KWX,Public,922.0
Account_4763_U,33623697,Site_Z756,Prospect,Healthcare,1291198.0,Warm,+1-0042045096,+1-8811026023,https://www.vayjrbjw.com,TRG,Public,570.0
Account_5316_G,57434521,Site_H126,Prospect,Finance,6198805.0,Cold,+1-4037984020,+1-4462414451,https://www.tcsohfvf.com,UVV,Private,84.0
Account_4531_E,91792951,Site_P346,Prospect,Healthcare,7935657.0,Warm,+1-4674462653,+1-7625879321,https://www.piytxift.com,YJN,Subsidiary,601.0
Account_2685_V,25468561,Site_S286,Partner,Retail,5779213.0,Hot,+1-5519851889,+1-5544629270,https://www.pdpqtpsf.com,LFB,Private,884.0
Account_7761_V,64406819,Site_M478,Prospect,Retail,4160178.0,Hot,+1-3984341033,+1-8741632560,https://www.aojryrxn.com,QYC,Public,463.0
Account_8104_T,60778455,Site_J970,Prospect,Finance,6092158.0,Hot,+1-3276072514,+1-3281816419,https://www.ftjwnyfw.com,JUP,Private,519.0
Account_7873_J,41097438,Site_H841,Customer,Retail,654394.0,Cold,+1-2082280207,+1-8155499238,https://www.kfgxcoef.com,SEF,Public,758.0
Account_3617_U,21202821,Site_G793,Prospect,Retail,4184567.0,Warm,+1-6051732931,+1-0469725409,https://www.ubunexjl.com,WYB,Subsidiary,608.0
Account_7960_Z,10236930,Site_M563,Customer,Finance,2595162.0,Cold,+1-6916776626,+1-0338757777,https://www.izmdcgxl.com,HZY,Subsidiary,303.0
Account_2430_H,45115426,Site_M235,Customer,Retail,1206150.0,Hot,+1-2819258545,+1-5656138743,https://www.glouzdut.com,QNK,Subsidiary,563.0
Account_9870_V,5246785,Site_T120,Customer,Finance,6702037.0,Hot,+1-4186553818,+1-0803255324,https://www.jevumorx.com,KWQ,Subsidiary,294.0
Account_1305_Q,33957201,Site_J912,Prospect,Healthcare,4277361.0,Warm,+1-4599107709,+1-2000606997,https://www.ncpnofik.com,UJT,Subsidiary,807.0
Account_5295_G,9173272,Site_W638,Partner,Retail,9160280.0,Cold,+1-2501918432,+1-8555149286,https://www.tavsoibk.com,HXT,Subsidiary,588.0
Account_2554_N,58563570,Site_V931,Prospect,Healthcare,1180322.0,Hot,+1-4426126161,+1-2196532030,https://www.tzojhlva.com,KEX,Private,51.0
Account_7642_X,42267483,Site_A198,Partner,Retail,4341192.0,Hot,+1-9940051731,+1-1302216667,https://www.uivvctqs.com,NLO,Subsidiary,459.0
Account_8696_V,17654644,Site_L308,Prospect,Finance,1624927.0,Warm,+1-4562424198,+1-2720875171,https://www.iqojtyxm.com,ULE,Public,582.0
Account_1724_R,20430012,Site_B122,Customer,Healthcare,5518587.0,Hot,+1-9406504904,+1-4570971900,https://www.hgnixzqs.com,FXB,Private,996.0
Account_2880_X,34562652,Site_M403,Prospect,Healthcare,5410741.0,Hot,+1-5050451385,+1-6275799581,https://www.inybpxkw.com,WXP,Private,429.0
Account_8504_O,57152512,Site_S946,Customer,Retail,5664126.0,Warm,+1-1503757112,+1-3890825286,https://www.lwrdoluz.com,QRO,Subsidiary,770.0
Account_7316_B,95357179,Site_N147,Partner,Retail,9306115.0,Cold,+1-3377405161,+1-9449558778,https://www.mscsuydz.com,EUS,Private,524.0
Account_2337_P,89391850,Site_Q980,Partner,Retail,839113.0,Cold,+1-1498088613,+1-4003398614,https://www.btozkkwy.com,ZPS,Private,508.0
Account_1461_T,68185479,Site_N519,Customer,Finance,3957233.0,Warm,+1-8948718674,+1-8018949328,https://www.knuiimkq.com,XHR,Private,404.0
Account_1023_T,37787364,Site_G710,Partner,Healthcare,2678833.0,Cold,+1-2316216926,+1-0623879666,https://www.emlrhlyq.com,ZLZ,Public,990.0
Account_6674_H,69383533,Site_B819,Prospect,Healthcare,7677950.0,Hot,+1-0754461736,+1-4617502652,https://www.pbbcsjlk.com,ORZ,Subsidiary,874.0
Account_6450_N,35396705,Site_H944,Customer,Technology,5354814.0,Hot,+1-4937869107,+1-9687133627,https://www.xaypcknn.com,DXD,Public,770.0
Account_2012_O,19728172,Site_X387,Prospect,Healthcare,8716368.0,Cold,+1-9290004807,+1-9619824801,https://www.jaufsjod.com,VBJ,Private,848.0
Account_4174_W,71856758,Site_D697,Prospect,Healthcare,2404910.0,Warm,+1-3974181074,+1-8769473818,https://www.kzvidyca.com,MMR,Subsidiary,280.0
Account_3680_B,69674989,Site_I705,Prospect,Finance,9554140.0,Hot,+1-0716562286,+1-9756000574,https://www.mmshkplq.com,ZCW,Public,734.0
Account_7403_T,85175697,Site_O838,Prospect,Healthcare,1864162.0,Warm,+1-4051182344,+1-3832933005,https://www.itlufnwr.com,PRW,Subsidiary,692.0
Account_5995_A,91202555,Site_C380,Customer,Retail,1157026.0,Hot,+1-1144660178,+1-4006877953,https://www.gpnwajbh.com,DMY,Private,379.0
Account_1910_M,15503487,Site_W921,Customer,Technology,3307805.0,Cold,+1-5385892495,+1-3779101841,https://www.ikgykfji.com,FQR,Subsidiary,88.0
Account_6497_X,45671794,Site_U416,Prospect,Healthcare,7802472.0,Hot,+1-1260117061,+1-0167266807,https://www.ptejdbuq.com,FIV,Subsidiary,794.0
Account_8648_A,11765871,Site_V841,Partner,Finance,1586604.0,Hot,+1-1138872518,+1-9352830107,https://www.ttkdaeoa.com,YJA,Private,181.0
Account_7150_A,7343800,Site_A556,Partner,Technology,6324932.0,Warm,+1-6331042106,+1-4275815654,https://www.uywhiacw.com,ZCI,Subsidiary,99.0
Account_4192_S,82683041,Site_M673,Customer,Healthcare,8719537.0,Cold,+1-7126357710,+1-6995691872,https://www.idnqazlf.com,HGL,Public,213.0
Account_5638_H,48869464,Site_N403,Prospect,Finance,3585951.0,Cold,+1-9307937409,+1-7711310359,https://www.kgcyhfzv.com,DWA,Public,758.0
Account_8780_M,50952822,Site_J617,Customer,Retail,2839491.0,Warm,+1-0866045662,+1-8158861575,https://www.prfoxdea.com,ZUD,Subsidiary,980.0
Account_6908_O,27460013,Site_M139,Prospect,Technology,3257546.0,Warm,+1-9782106472,+1-9022479146,https://www.rtgphzip.com,DYX,Private,884.0
Account_7840_Y,56355590,Site_S909,Customer,Healthcare,7995043.0,Hot,+1-5571976001,+1-7083291429,https://www.thbwcsmz.com,EZU,Public,708.0
Account_8474_S,35381670,Site_J110,Customer,Retail,1229865.0,Cold,+1-9109507517,+1-5686099741,https://www.piqgihej.com,YBD,Private,40.0
Account_7528_N,20098881,Site_M477,Prospect,Healthcare,6514288.0,Warm,+1-7070687105,+1-9162511346,https://www.igemgbso.com,AQC,Subsidiary,107.0
Account_9844_T,73105754,Site_Z918,Customer,Retail,7305381.0,Cold,+1-6862024357,+1-2349978420,https://www.qhpbskts.com,ODY,Subsidiary,56.0
Account_2138_V,73927569,Site_D603,Customer,Technology,2031907.0,Hot,+1-3767269053,+1-7539612277,https://www.dazddyjj.com,CRO,Private,411.0
Account_2662_M,94994138,Site_I213,Customer,Healthcare,1205232.0,Cold,+1-6964314148,+1-9404347833,https://www.lgxoneqx.com,RMY,Subsidiary,823.0
Account_8366_T,70210157,Site_H578,Customer,Retail,5740084.0,Hot,+1-5346071776,+1-8370983462,https://www.sbxhtjmb.com,IIA,Subsidiary,176.0
Account_2645_Y,53893816,Site_Q572,Prospect,Technology,5309172.0,Hot,+1-7218710031,+1-1199683640,https://www.fhdzywqd.com,EVZ,Subsidiary,971.0
Account_9867_G,63478403,Site_K323,Partner,Healthcare,2922478.0,Warm,+1-4673698090,+1-3879808633,https://www.rkqttjrj.com,TDE,Subsidiary,157.0
Account_2737_F,5429042,Site_B456,Partner,Technology,5247801.0,Warm,+1-0217915762,+1-2673411247,https://www.rgqjbeyp.com,UWQ,Private,943.0
Account_4271_H,73484687,Site_Z528,Customer,Retail,2235302.0,Cold,+1-0282000523,+1-5360580910,https://www.wilccgoz.com,OJC,Public,369.0
Account_7535_L,79479330,Site_N472,Prospect,Retail,9649002.0,Cold,+1-5880966874,+1-3009051190,https://www.hkqhocud.com,FVI,Public,629.0
Account_6537_Z,77016566,Site_T751,Partner,Healthcare,6727917.0,Warm,+1-2738860969,+1-3433044506,https://www.kujxdszu.com,DVR,Subsidiary,710.0
Account_9639_N,8767754,Site_O655,Customer,Healthcare,3878928.0,Hot,+1-1222401199,+1-5423775054,https://www.znmgoaov.com,ULF,Private,557.0
Account_8277_I,45054691,Site_U721,Prospect,Finance,9155478.0,Cold,+1-8600216172,+1-4793580113,https://www.qtlgyqnc.com,QLY,Public,639.0
Account_9610_L,44297346,Site_D106,Customer,Technology,4701795.0,Cold,+1-3595744390,+1-0483181670,https://www.flkdgnpw.com,MGA,Private,680.0
Account_4234_Z,61229494,Site_V779,Prospect,Retail,1784458.0,Cold,+1-3569294810,+1-1999391928,https://www.frnldgcl.com,NYM,Subsidiary,688.0
Account_7360_I,47610097,Site_C583,Partner,Healthcare,4191970.0,Warm,+1-3173008842,+1-5733858230,https://www.qpgmkesm.com,ZYU,Private,806.0
Account_8975_H,64410047,Site_A484,Customer,Technology,4933688.0,Cold,+1-0204751757,+1-8279494472,https://www.utssacpv.com,BTH,Subsidiary,977.0
Account_6471_P,69761584,Site_S302,Partner,Retail,2701115.0,Warm,+1-6166319515,+1-2410024011,https://www.dplzqiin.com,VLN,Subsidiary,542.0
Account_5959_C,290804,Site_E901,Customer,Finance,9287051.0,Warm,+1-2946974266,+1-9848277407,https://www.lqtzkpzt.com,KMI,Private,793.0
Account_4292_O,77391963,Site_A786,Customer,Technology,6422464.0,Warm,+1-7842695583,+1-4743520538,https://www.mmlzufys.com,XDU,Subsidiary,511.0
Account_5520_P,20981622,Site_L582,Prospect,Finance,1480628.0,Cold,+1-6001782135,+1-7373792848,https://www.jcrgqxvw.com,NKY,Subsidiary,321.0
Account_6774_H,56471096,Site_A319,Prospect,Retail,256506.0,Warm,+1-6662789160,+1-1521260999,https://www.zdyjdcyv.com,WLX,Private,697.0
Account_6001_S,33241324,Site_M815,Customer,Technology,1740866.0,Hot,+1-9916358631,+1-4562536596,https://www.kzpvelrq.com,VCA,Public,309.0
Account_6822_U,795246,Site_B718,Customer,Retail,2161596.0,Hot,+1-0619841050,+1-9358695238,https://www.qziistwr.com,RSC,Subsidiary,236.0
Account_8759_W,95768444,Site_U380,Prospect,Technology,1286361.0,Cold,+1-1585559384,+1-8553123742,https://www.cyrueimg.com,FDN,Public,637.0
Account_8719_R,33305668,Site_D561,Prospect,Finance,5213782.0,Hot,+1-5868543561,+1-8104738012,https://www.ouorwhfr.com,HCV,Private,839.0
Account_7193_A,66160941,Site_H431,Customer,Healthcare,2476426.0,Cold,+1-3197686175,+1-9509529402,https://www.dkotsqbw.com,XQE,Private,859.0
Account_4562_E,2168662,Site_H568,Customer,Healthcare,1710055.0,Hot,+1-9367760298,+1-0451983738,https://www.denhkjuc.com,CWB,Private,691.0
Account_8538_H,12306251,Site_C410,Partner,Retail,5230337.0,Hot,+1-7127007182,+1-8329841439,https://www.bvipyxgk.com,VEK,Subsidiary,805.0
Account_7497_J,30446263,Site_X615,Customer,Technology,4286493.0,Hot,+1-1205614278,+1-0736912653,https://www.euguqarq.com,XPB,Subsidiary,685.0
Account_8543_B,156614,Site_Y446,Prospect,Finance,1544946.0,Cold,+1-0516759181,+1-0674939699,https://www.avvhtisr.com,HXE,Public,342.0
Account_2763_X,40308803,Site_Q111,Customer,Technology,4045592.0,Warm,+1-7634989567,+1-6749227565,https://www.saxmyfrk.com,BAS,Private,241.0
Account_6654_S,11788276,Site_H988,Prospect,Technology,1372497.0,Cold,+1-3089266685,+1-2523013145,https://www.lrwbtzuv.com,WEB,Public,465.0
Account_3306_I,25964955,Site_K400,Prospect,Healthcare,4387260.0,Cold,+1-3620666512,+1-7899044772,https://www.vernzzor.com,FJR,Public,668.0
Account_5506_O,4933433,Site_R196,Prospect,Finance,4001176.0,Hot,+1-6727593608,+1-6594746323,https://www.mrlaquge.com,KDO,Public,750.0
Account_1367_T,47048977,Site_D912,Partner,Technology,9786900.0,Warm,+1-4235708319,+1-9732812102,https://www.wwneoszz.com,VLP,Subsidiary,94.0
Account_1422_V,52528568,Site_H293,Prospect,Retail,1877253.0,Hot,+1-4427272803,+1-3662498233,https://www.owyihgag.com,YXX,Public,537.0
Account_1876_V,97016968,Site_X520,Prospect,Retail,4300242.0,Hot,+1-7459539608,+1-2634314007,https://www.hodeyvja.com,GDI,Subsidiary,721.0
Account_7298_R,3599557,Site_J142,Prospect,Healthcare,9289980.0,Warm,+1-7712339807,+1-2840557275,https://www.lovaxazz.com,BTI,Private,131.0
Account_9475_C,27346468,Site_O445,Prospect,Healthcare,1569945.0,Cold,+1-4288591395,+1-8720897727,https://www.wtisvext.com,KQK,Public,828.0
Account_4893_W,59947310,Site_P755,Prospect,Retail,4105144.0,Warm,+1-6231046858,+1-9531941098,https://www.lzisfvkv.com,OHH,Public,921.0
Account_9856_W,86437051,Site_R197,Customer,Finance,6176052.0,Warm,+1-9586730755,+1-0334689229,https://www.xujqmdwt.com,CIT,Private,96.0
Account_2116_N,90877646,Site_H112,Prospect,Technology,6182077.0,Warm,+1-5534209030,+1-4366284887,https://www.stdksieo.com,SKI,Public,13.0
Account_6059_H,76323634,Site_J704,Partner,Finance,385108.0,Warm,+1-7067571204,+1-2375489807,https://www.xdbxvmdu.com,IPV,Private,175.0
Account_4790_U,60242458,Site_N640,Customer,Retail,7863711.0,Warm,+1-3885005880,+1-9393800368,https://www.bcixgpnn.com,MAN,Private,593.0
Account_9647_N,6876588,Site_L743,Customer,Healthcare,2798861.0,Hot,+1-1916436417,+1-3574441155,https://www.gmbhtlsh.com,CFX,Private,955.0
Account_3866_M,5058747,Site_M969,Prospect,Healthcare,7088162.0,Hot,+1-5181576563,+1-2115264264,https://www.tfhrolga.com,NHY,Subsidiary,277.0
Account_8972_C,41466601,Site_Z820,Prospect,Retail,9290789.0,Warm,+1-1068053007,+1-5650821322,https://www.iemqbozf.com,WXH,Private,558.0
Account_5435_V,75299708,Site_T143,Prospect,Retail,9438140.0,Hot,+1-7117472222,+1-4461863965,https://www.rnrfrnsq.com,HLS,Public,416.0
Account_5053_D,15554260,Site_G664,Partner,Finance,6689407.0,Warm,+1-6287136492,+1-1772063634,https://www.bsdzhkvh.com,ZWJ,Private,344.0
Dummy Account 454,,,Customer,Healthcare,,Warm,,,,,,
Dummy Account 460,,,Partner,Finance,,Hot,,,,,,
Grand Hotels & Resorts Ltd,,,Customer - Direct,Hospitality,,Warm,,,,,,
Dummy Account 401,,,Partner,Technology,,Cold,,,,,,
Dummy Account 412,,,Customer,Technology,,Warm,,,,,,
Dummy Account 429,,,Prospect,Technology,,Cold,,,,,,
Name,,,Type,Industry,,Rating,,,,,,
Edge Communications,,,Customer - Direct,Electronics,,Hot,,,,,,
Dummy Account 404,,,Prospect,Retail,,Hot,,,,,,
Pyramid Construction Inc.,,,Customer - Channel,Construction,,,,,,,,
Dummy Account 467,,,Prospect,Retail,,Cold,,,,,,
Dummy Account 457,,,Partner,Technology,,Warm,,,,,,
Dummy Account 481,,,Prospect,Healthcare,,Hot,,,,,,
Dummy Account 462,,,Customer,Finance,,Hot,,,,,,
Dummy Account 411,,,Prospect,Healthcare,,Warm,,,,,,
Dummy Account 415,,,Prospect,Technology,,Cold,,,,,,
Dummy Account 482,,,Prospect,Finance,,Warm,,,,,,
Dummy Account 441,,,Customer,Healthcare,,Cold,,,,,,
Dummy Account 424,,,Prospect,Technology,,Cold,,,,,,
Dummy Account 465,,,Partner,Finance,,Cold,,,,,,
Dummy Account 430,,,Partner,Technology,,Hot,,,,,,
Dummy Account 432,,,Prospect,Technology,,Warm,,,,,,
Dummy Account 477,,,Partner,Healthcare,,Hot,,,,,,
Dummy Account 425,,,Prospect,Finance,,Cold,,,,,,
Dummy Account 480,,,Prospect,Finance,,Warm,,,,,,
Dummy Account 483,,,Prospect,Technology,,Warm,,,,,,
Dummy Account 469,,,Prospect,Retail,,Warm,,,,,,
Dummy Account 461,,,Partner,Retail,,Cold,,,,,,
Dummy Account 473,,,Prospect,Finance,,Cold,,,,,,
GenePoint,,,Customer - Channel,Biotechnology,,Cold,,,,,,
Dummy Account 402,,,Partner,Finance,,Cold,,,,,,
Dummy Account 428,,,Partner,Healthcare,,Warm,,,,,,
Dummy Account 471,,,Prospect,Healthcare,,Cold,,,,,,
Dummy Account 414,,,Customer,Finance,,Warm,,,,,,
Dummy Account 442,,,Prospect,Finance,,Hot,,,,,,
Dummy Account 443,,,Prospect,Technology,,Hot,,,,,,
Dummy Account 479,,,Customer,Technology,,Hot,,,,,,
Dummy Account 459,,,Customer,Finance,,Warm,,,,,,
Dummy Account 437,,,Prospect,Retail,,Hot,,,,,,
Burlington Textiles Corp of America,,,Customer - Direct,Apparel,,Warm,,,,,,
Dummy Account 427,,,Prospect,Retail,,Hot,,,,,,
Dickenson plc,,,Customer - Channel,Consulting,,,,,,,,
Sample Account for Entitlements,,,,,,,,,,,,
Dummy Account 423,,,Partner,Finance,,Hot,,,,,,
Dummy Account 455,,,Customer,Finance,,Warm,,,,,,
Dummy Account 421,,,Customer,Healthcare,,Warm,,,,,,
Dummy Account 406,,,Customer,Healthcare,,Warm,,,,,,
Dummy Account 439,,,Partner,Finance,,Warm,,,,,,
Dummy Account 445,,,Partner,Technology,,Cold,,,,,,
Dummy Account 474,,,Partner,Retail,,Hot,,,,,,
Dummy Account 434,,,Partner,Healthcare,,Warm,,,,,,
University of Arizona,,,Customer - Direct,Education,,Warm,,,,,,
Dummy Account 431,,,Customer,Healthcare,,Warm,,,,,,
Dummy Account 408,,,Customer,Finance,,Warm,,,,,,
Dummy Account 436,,,Prospect,Retail,,Warm,,,,,,
Dummy Account 422,,,Customer,Technology,,Cold,,,,,,
United Oil & Gas Corp.,,,Customer - Direct,Energy,,Hot,,,,,,
Dummy Account 418,,,Customer,Healthcare,,Hot,,,,,,
Dummy Account 419,,,Prospect,Healthcare,,Hot,,,,,,
Dummy Account 420,,,Partner,Finance,,Hot,,,,,,
Dummy Account 416,,,Prospect,Healthcare,,Hot,,,,,,
"United Oil & Gas, Singapore",,,Customer - Direct,Energy,,,,,,,,
Express Logistics and Transport,,,Customer - Channel,Transportation,,Cold,,,,,,
Dummy Account 410,,,Prospect,Retail,,Hot,,,,,,
Dummy Account 403,,,Partner,Healthcare,,Warm,,,,,,
Dummy Account 417,,,Prospect,Retail,,Cold,,,,,,
Dummy Account 407,,,Prospect,Finance,,Hot,,,,,,
Dummy Account 426,,,Prospect,Retail,,Warm,,,,,,
Dummy Account 458,,,Customer,Finance,,Cold,,,,,,
Dummy Account 409,,,Customer,Healthcare,,Warm,,,,,,
"United Oil & Gas, UK",,,Customer - Direct,Energy,,,,,,,,
Dummy Account 413,,,Partner,Healthcare,,Warm,,,,,,
Dummy Account 405,,,Prospect,Technology,,Warm,,,,,,
Dummy Account 438,,,Customer,Technology,,Warm,,,,,,
Dummy Account 448,,,Customer,Finance,,Hot,,,,,,
Dummy Account 449,,,Customer,Retail,,Hot,,,,,,
Dummy Account 446,,,Prospect,Healthcare,,Warm,,,,,,
Dummy Account 440,,,Prospect,Retail,,Hot,,,,,,
Dummy Account 450,,,Prospect,Retail,,Cold,,,,,,
Dummy Account 451,,,Prospect,Healthcare,,Warm,,,,,,
Dummy Account 463,,,Partner,Technology,,Cold,,,,,,
Dummy Account 452,,,Partner,Retail,,Warm,,,,,,
Dummy Account 433,,,Partner,Technology,,Warm,,,,,,
Dummy Account 453,,,Partner,Technology,,Warm,,,,,,
Dummy Account 444,,,Prospect,Retail,,Cold,,,,,,
Dummy Account 464,,,Partner,Finance,,Warm,,,,,,
Dummy Account 435,,,Partner,Technology,,Cold,,,,,,
Dummy Account 456,,,Partner,Healthcare,,Cold,,,,,,
Dummy Account 466,,,Partner,Retail,,Cold,,,,,,
Dummy Account 447,,,Partner,Healthcare,,Warm,,,,,,
Dummy Account 468,,,Partner,Finance,,Cold,,,,,,
Dummy Account 478,,,Customer,Retail,,Cold,,,,,,
Dummy Account 470,,,Customer,Technology,,Warm,,,,,,
Dummy Account 472,,,Partner,Technology,,Warm,,,,,,
Dummy Account 484,,,Customer,Finance,,Hot,,,,,,
Dummy Account 475,,,Customer,Healthcare,,Cold,,,,,,
Dummy Account 485,,,Prospect,Technology,,Cold,,,,,,
